time,use [kW],gen [kW],House overall [kW],Dishwasher [kW],Furnace 1 [kW],Furnace 2 [kW],Home office [kW],Fridge [kW],Wine cellar [kW],Garage door [kW],Kitchen 12 [kW],Kitchen 14 [kW],Kitchen 38 [kW],Barn [kW],Well [kW],Microwave [kW],Living room [kW],Solar [kW],temperature,icon,humidity,visibility,summary,apparentTemperature,pressure,windSpeed,cloudCover,windBearing,precipIntensity,dewPoint,precipProbability
1451624486,0.872033333,0.003416667,0.872033333,1.67E-05,0.021033333,0.320066667,0.043,0.122366667,0.124166667,0.0132,0.000416667,0.00015,1.67E-05,0.031766667,0.001,0.004216667,0.001583333,0.003416667,35.87,partly-cloudy-night,0.61,10,Mostly Cloudy,29.4,1016.25,8.29,0.75,285,0,23.9,0
1451624487,1.318816667,0.003433333,1.318816667,6.67E-05,0.031916667,0.687516667,0.042716667,0.1227,0.1245,0.0135,0.00035,0.00035,1.67E-05,0.031716667,0.001,0.004216667,0.001583333,0.003433333,35.87,partly-cloudy-night,0.61,10,Mostly Cloudy,29.4,1016.25,8.29,0.75,285,0,23.9,0
1451624488,1.3866,0.003383333,1.3866,5E-05,0.1081,0.681283333,0.042716667,0.1224,0.12405,0.013333333,0.000333333,0.0003,0,0.031733333,0.001,0.0042,0.001583333,0.003383333,35.87,partly-cloudy-night,0.61,10,Mostly Cloudy,29.4,1016.25,8.29,0.75,285,0,23.9,0
1451624489,1.384583333,0.003416667,1.384583333,5E-05,0.113466667,0.675866667,0.04275,0.121933333,0.12405,0.013383333,0.000366667,0.000283333,3.33E-05,0.03175,0.001,0.004216667,0.001616667,0.003416667,35.87,partly-cloudy-night,0.61,10,Mostly Cloudy,29.4,1016.25,8.29,0.75,285,0,23.9,0
1451624490,1.2114,0.003383333,1.2114,5E-05,0.062533333,0.575333333,0.042766667,0.121666667,0.123816667,0.01335,0.00035,0.00025,1.67E-05,0.0318,0.001016667,0.004216667,0.001583333,0.003383333,35.87,partly-cloudy-night,0.61,10,Mostly Cloudy,29.4,1016.25,8.29,0.75,285,0,23.9,0
1451624491,1.07305,0.003416667,1.07305,1.67E-05,0.12325,0.407733333,0.042966667,0.121283333,0.123666667,0.013133333,0.0004,0.000133333,1.67E-05,0.031716667,0.001,0.004216667,0.001566667,0.003416667,35.87,partly-cloudy-night,0.61,10,Mostly Cloudy,29.4,1016.25,8.29,0.75,285,0,23.9,0
1451624492,0.891583333,0.003416667,0.891583333,0.000166667,0.359066667,0.0623,0.043516667,0.12125,0.12305,0.012533333,0.0005,0.0002,0,0.031666667,0.001016667,0.004233333,0.001683333,0.003416667,35.87,partly-cloudy-night,0.61,10,Mostly Cloudy,29.4,1016.25,8.29,0.75,285,0,23.9,0
1451624493,0.8999,0.003433333,0.8999,0.00025,0.477683333,0.06275,0.043616667,0.036433333,0.123016667,0.012433333,0.000683333,0.000383333,1.67E-05,0.031816667,0.001016667,0.00425,0.001616667,0.003433333,35.87,partly-cloudy-night,0.61,10,Mostly Cloudy,29.4,1016.25,8.29,0.75,285,0,23.9,0
1451624494,0.830633333,0.003416667,0.830633333,0.000233333,0.447766667,0.062333333,0.043583333,0.004733333,0.12325,0.0125,0.000783333,0.000383333,1.67E-05,0.031883333,0.001016667,0.004233333,0.00165,0.003416667,35.87,partly-cloudy-night,0.61,10,Mostly Cloudy,29.4,1016.25,8.29,0.75,285,0,23.9,0
1451624495,0.572466667,0.003433333,0.572466667,8.33E-05,0.17705,0.064133333,0.043483333,0.00495,0.123666667,0.012883333,0.00075,0.000166667,1.67E-05,0.031933333,0.001,0.004266667,0.001583333,0.003433333,35.87,partly-cloudy-night,0.61,10,Mostly Cloudy,29.4,1016.25,8.29,0.75,285,0,23.9,0
1451624496,0.4222,0.00345,0.4222,0,0.020683333,0.0645,0.043366667,0.005066667,0.123716667,0.013083333,0.00075,5E-05,1.67E-05,0.03195,0.001016667,0.00425,0.001683333,0.00345,35.87,partly-cloudy-night,0.61,10,Mostly Cloudy,29.4,1016.25,8.29,0.75,285,0,23.9,0
1451624497,0.421366667,0.003433333,0.421366667,1.67E-05,0.02065,0.06325,0.04335,0.005433333,0.124066667,0.0131,0.00075,5E-05,0,0.031916667,0.001,0.00425,0.001566667,0.003433333,35.87,partly-cloudy-night,0.61,10,Mostly Cloudy,29.4,1016.25,8.29,0.75,285,0,23.9,0
1451624498,0.4195,0.003433333,0.4195,0,0.020683333,0.062266667,0.04335,0.0051,0.124016667,0.0131,0.000733333,5E-05,3.33E-05,0.031933333,0.001016667,0.00425,0.001666667,0.003433333,35.87,partly-cloudy-night,0.61,10,Mostly Cloudy,29.4,1016.25,8.29,0.75,285,0,23.9,0
1451624499,0.506516667,0.00345,0.506516667,1.67E-05,0.108166667,0.063516667,0.0434,0.005016667,0.123883333,0.012983333,0.00075,8.33E-05,0,0.0319,0.001,0.004266667,0.001633333,0.00345,35.87,partly-cloudy-night,0.61,10,Mostly Cloudy,29.4,1016.25,8.29,0.75,285,0,23.9,0
1451624500,0.6223,0.003416667,0.6223,0.0001,0.2306,0.062316667,0.0435,0.004916667,0.123583333,0.012783333,0.00075,0.0002,0,0.031883333,0.001,0.00425,0.0017,0.003416667,35.87,partly-cloudy-night,0.61,10,Mostly Cloudy,29.4,1016.25,8.29,0.75,285,0,23.9,0
1451624501,0.951366667,0.003433333,0.951366667,0.00025,0.4993,0.063766667,0.043733333,0.004683333,0.123266667,0.012433333,0.000766667,0.00045,1.67E-05,0.109883333,0.001116667,0.004233333,0.001733333,0.003433333,35.87,partly-cloudy-night,0.61,10,Mostly Cloudy,29.4,1016.25,8.29,0.75,285,0,23.9,0
1451624502,0.981,0.003433333,0.981,0.00025,0.4965,0.09285,0.043733333,0.005083333,0.123283333,0.012466667,0.000766667,0.0004,0,0.105166667,0.001116667,0.004216667,0.00175,0.003433333,35.87,partly-cloudy-night,0.61,10,Mostly Cloudy,29.4,1016.25,8.29,0.75,285,0,23.9,0
1451624503,1.0481,0.0034,1.0481,0.000233333,0.4942,0.202616667,0.043566667,0.004783333,0.12355,0.01255,0.000783333,0.00035,1.67E-05,0.031766667,0.001016667,0.00425,0.001566667,0.0034,35.87,partly-cloudy-night,0.61,10,Mostly Cloudy,29.4,1016.25,8.29,0.75,285,0,23.9,0
1451624504,1.376433333,0.003416667,1.376433333,0.000116667,0.49035,0.478366667,0.0433,0.004933333,0.123633333,0.0127,0.0007,0.000166667,0,0.03175,0.001016667,0.004216667,0.00165,0.003416667,35.87,partly-cloudy-night,0.61,10,Mostly Cloudy,29.4,1016.25,8.29,0.75,285,0,23.9,0
1451624505,1.616016667,0.003416667,1.616016667,6.67E-05,0.486916667,0.680916667,0.0432,0.00505,0.123583333,0.01285,0.0007,5E-05,1.67E-05,0.03165,0.001,0.004233333,0.001616667,0.003416667,35.87,partly-cloudy-night,0.61,10,Mostly Cloudy,29.4,1016.25,8.29,0.75,285,0,23.9,0
1451624506,1.613416667,0.0034,1.613416667,5E-05,0.486533333,0.679616667,0.043133333,0.005016667,0.123266667,0.012833333,0.000683333,3.33E-05,5E-05,0.031633333,0.001,0.0042,0.001566667,0.0034,35.87,partly-cloudy-night,0.61,10,Mostly Cloudy,29.4,1016.25,8.29,0.75,285,0,23.9,0
1451624507,1.573383333,0.003433333,1.573383333,5E-05,0.45105,0.675666667,0.043133333,0.00545,0.123233333,0.012866667,0.000666667,3.33E-05,3.33E-05,0.031633333,0.001016667,0.004216667,0.00155,0.003433333,35.87,partly-cloudy-night,0.61,10,Mostly Cloudy,29.4,1016.25,8.29,0.75,285,0,23.9,0
1451624508,1.44585,0.003416667,1.44585,5E-05,0.440766667,0.58075,0.0431,0.005033333,0.122883333,0.0128,0.0007,5E-05,1.67E-05,0.031616667,0.001,0.004216667,0.0016,0.003416667,35.87,partly-cloudy-night,0.61,10,Mostly Cloudy,29.4,1016.25,8.29,0.75,285,0,23.9,0
1451624509,0.940916667,0.003416667,0.940916667,3.33E-05,0.0408,0.487833333,0.0429,0.005283333,0.123533333,0.013333333,0.00065,0.000116667,0,0.031716667,0.001,0.004216667,0.001616667,0.003416667,35.87,partly-cloudy-night,0.61,10,Mostly Cloudy,29.4,1016.25,8.29,0.75,285,0,23.9,0
1451624510,0.418883333,0.0034,0.418883333,0,0.0206,0.063316667,0.043283333,0.005066667,0.12315,0.013033333,0.000716667,5E-05,0,0.031833333,0.001,0.00425,0.001683333,0.0034,35.87,partly-cloudy-night,0.61,10,Mostly Cloudy,29.4,1016.25,8.29,0.75,285,0,23.9,0
1451624511,0.41945,0.003433333,0.41945,0,0.02065,0.06375,0.0433,0.005083333,0.123283333,0.013066667,0.00075,3.33E-05,1.67E-05,0.031883333,0.001016667,0.00425,0.00155,0.003433333,35.87,partly-cloudy-night,0.61,10,Mostly Cloudy,29.4,1016.25,8.29,0.75,285,0,23.9,0
1451624512,0.418216667,0.00345,0.418216667,0,0.02065,0.062383333,0.0433,0.005466667,0.123266667,0.0131,0.000733333,5E-05,1.67E-05,0.031933333,0.001,0.004233333,0.001633333,0.00345,35.87,partly-cloudy-night,0.61,10,Mostly Cloudy,29.4,1016.25,8.29,0.75,285,0,23.9,0
1451624513,0.4286,0.003433333,0.4286,1.67E-05,0.03065,0.06315,0.043333333,0.005066667,0.123366667,0.013083333,0.00075,5E-05,1.67E-05,0.031966667,0.001016667,0.004266667,0.001716667,0.003433333,35.87,partly-cloudy-night,0.61,10,Mostly Cloudy,29.4,1016.25,8.29,0.75,285,0,23.9,0
1451624514,0.43665,0.003433333,0.43665,0,0.107383333,0.063383333,0.043366667,0.005066667,0.052216667,0.01305,0.00075,5E-05,1.67E-05,0.031966667,0.001,0.00425,0.001616667,0.003433333,35.87,partly-cloudy-night,0.61,10,Mostly Cloudy,29.4,1016.25,8.29,0.75,285,0,23.9,0
1451624515,0.443233333,0.003466667,0.443233333,3.33E-05,0.11505,0.0646,0.043416667,0.0051,0.009166667,0.013066667,0.0007,5E-05,1.67E-05,0.031866667,0.001016667,0.004183333,0.001566667,0.003466667,35.87,partly-cloudy-night,0.61,10,Mostly Cloudy,29.4,1016.25,8.29,0.75,285,0,23.9,0
1451624516,0.6316,0.003466667,0.6316,3.33E-05,0.158883333,0.0639,0.0434,0.0825,0.009083333,0.012983333,0.000516667,5E-05,0,0.031766667,0.001033333,0.004083333,0.001616667,0.003466667,35.4,clear-night,0.61,10,Clear,28.87,1015.98,8.2,0.75,281,0,23.39,0
1451624517,1.070016667,0.0035,1.070016667,0.000233333,0.497633333,0.0629,0.043583333,0.170883333,0.008883333,0.0125,0.00035,0.000216667,1.67E-05,0.0317,0.001083333,0.004083333,0.001683333,0.0035,35.4,clear-night,0.61,10,Clear,28.87,1015.98,8.2,0.75,281,0,23.39,0
1451624518,1.01625,0.003466667,1.01625,0.000216667,0.466683333,0.062766667,0.043533333,0.14955,0.0089,0.012566667,0.000416667,0.0002,1.67E-05,0.031733333,0.001016667,0.004083333,0.001683333,0.003466667,35.4,clear-night,0.61,10,Clear,28.87,1015.98,8.2,0.75,281,0,23.39,0
1451624519,0.820666667,0.003466667,0.820666667,0.000216667,0.44695,0.062916667,0.043583333,0.0105,0.007733333,0.012616667,0.000733333,0.000333333,1.67E-05,0.031766667,0.001016667,0.0041,0.0016,0.003466667,35.4,clear-night,0.61,10,Clear,28.87,1015.98,8.2,0.75,281,0,23.39,0
1451624520,0.539166667,0.003516667,0.539166667,3.33E-05,0.100133333,0.116283333,0.043366667,0.007616667,0.007083333,0.013133333,0.000683333,5E-05,0,0.0318,0.001016667,0.004083333,0.001616667,0.003516667,35.4,clear-night,0.61,10,Clear,28.87,1015.98,8.2,0.75,281,0,23.39,0
1451624521,0.564366667,0.003466667,0.564366667,1.67E-05,0.021066667,0.205516667,0.04325,0.005216667,0.007216667,0.01335,0.000683333,5E-05,1.67E-05,0.031783333,0.001033333,0.0041,0.00155,0.003466667,35.4,clear-night,0.61,10,Clear,28.87,1015.98,8.2,0.75,281,0,23.39,0
1451624522,0.9612,0.0035,0.9612,6.67E-05,0.021716667,0.53835,0.042966667,0.005816667,0.007416667,0.013583333,0.000633333,0.000183333,0,0.031733333,0.00105,0.004083333,0.00165,0.0035,35.4,clear-night,0.61,10,Clear,28.87,1015.98,8.2,0.75,281,0,23.39,0
1451624523,1.2237,0.00345,1.2237,0.0001,0.022,0.68425,0.042866667,0.00545,0.0074,0.013683333,0.000583333,0.00025,1.67E-05,0.133983333,0.001183333,0.004066667,0.001833333,0.00345,35.4,clear-night,0.61,10,Clear,28.87,1015.98,8.2,0.75,281,0,23.39,0
1451624524,1.1087,0.003483333,1.1087,6.67E-05,0.031683333,0.620983333,0.04285,0.005416667,0.00735,0.0136,0.000616667,0.000233333,3.33E-05,0.083383333,0.0011,0.0041,0.001733333,0.003483333,35.4,clear-night,0.61,10,Clear,28.87,1015.98,8.2,0.75,281,0,23.39,0
1451624525,1.08495,0.003466667,1.08495,5E-05,0.109383333,0.577533333,0.042833333,0.005333333,0.007266667,0.013416667,0.000616667,0.000166667,1.67E-05,0.031633333,0.00105,0.004083333,0.001683333,0.003466667,35.4,clear-night,0.61,10,Clear,28.87,1015.98,8.2,0.75,281,0,23.39,0
1451624526,0.577566667,0.003483333,0.577566667,1.67E-05,0.11405,0.14765,0.043333333,0.005133333,0.0071,0.013133333,0.0007,1.67E-05,3.33E-05,0.031866667,0.001016667,0.004116667,0.001566667,0.003483333,35.4,clear-night,0.61,10,Clear,28.87,1015.98,8.2,0.75,281,0,23.39,0
1451624527,0.426083333,0.0035,0.426083333,0,0.062266667,0.063166667,0.04335,0.005533333,0.007016667,0.013116667,0.0007,3.33E-05,1.67E-05,0.031866667,0.001016667,0.004133333,0.0016,0.0035,35.4,clear-night,0.61,10,Clear,28.87,1015.98,8.2,0.75,281,0,23.39,0
1451624528,0.47175,0.003483333,0.47175,1.67E-05,0.115666667,0.0625,0.04345,0.005083333,0.006983333,0.013133333,0.000716667,5E-05,3.33E-05,0.031966667,0.001033333,0.004133333,0.001666667,0.003483333,35.4,clear-night,0.61,10,Clear,28.87,1015.98,8.2,0.75,281,0,23.39,0
1451624529,0.485883333,0.003433333,0.485883333,6.67E-05,0.202266667,0.06345,0.043433333,0.00505,0.007016667,0.012966667,0.000733333,0.000116667,1.67E-05,0.0321,0.001016667,0.004266667,0.001733333,0.003433333,35.4,clear-night,0.61,10,Clear,28.87,1015.98,8.2,0.75,281,0,23.39,0
1451624530,0.735183333,0.00345,0.735183333,0.000216667,0.458316667,0.064083333,0.04365,0.004816667,0.006833333,0.01265,0.000783333,0.0003,1.67E-05,0.0321,0.001016667,0.004266667,0.001633333,0.00345,35.4,clear-night,0.61,10,Clear,28.87,1015.98,8.2,0.75,281,0,23.39,0
1451624531,0.729083333,0.003433333,0.729083333,0.000216667,0.452066667,0.064033333,0.04355,0.00485,0.00685,0.012633333,0.000766667,0.000316667,1.67E-05,0.032083333,0.001,0.004266667,0.001716667,0.003433333,35.4,clear-night,0.61,10,Clear,28.87,1015.98,8.2,0.75,281,0,23.39,0
1451624532,0.461833333,0.003483333,0.461833333,6.67E-05,0.177533333,0.063316667,0.043483333,0.005466667,0.006983333,0.013066667,0.00075,0.000116667,1.67E-05,0.032116667,0.001016667,0.004283333,0.001666667,0.003483333,35.4,clear-night,0.61,10,Clear,28.87,1015.98,8.2,0.75,281,0,23.39,0
1451624533,0.308316667,0.00345,0.308316667,0,0.0208,0.06315,0.04335,0.005183333,0.007116667,0.013233333,0.000733333,0,0,0.032066667,0.001,0.004283333,0.001666667,0.00345,35.4,clear-night,0.61,10,Clear,28.87,1015.98,8.2,0.75,281,0,23.39,0
1451624534,0.36185,0.00345,0.36185,0,0.02095,0.10725,0.043433333,0.0052,0.007083333,0.013333333,0.00075,1.67E-05,1.67E-05,0.031983333,0.001016667,0.0043,0.001583333,0.00345,35.4,clear-night,0.61,10,Clear,28.87,1015.98,8.2,0.75,281,0,23.39,0
1451624535,0.483066667,0.003483333,0.483066667,1.67E-05,0.021133333,0.203816667,0.043283333,0.009,0.007166667,0.013383333,0.0007,5E-05,0,0.03205,0.001,0.004266667,0.001583333,0.003483333,35.4,clear-night,0.61,10,Clear,28.87,1015.98,8.2,0.75,281,0,23.39,0
1451624536,0.984616667,0.003416667,0.984616667,8.33E-05,0.0336,0.617683333,0.043033333,0.005466667,0.007433333,0.0137,0.000666667,0.000283333,3.33E-05,0.032033333,0.001,0.004266667,0.001616667,0.003416667,35.4,clear-night,0.61,10,Clear,28.87,1015.98,8.2,0.75,281,0,23.39,0
1451624537,1.101983333,0.003466667,1.101983333,6.67E-05,0.06935,0.687583333,0.042833333,0.005866667,0.0075,0.013633333,0.000616667,0.000316667,1.67E-05,0.03195,0.001,0.00425,0.001683333,0.003466667,35.4,clear-night,0.61,10,Clear,28.87,1015.98,8.2,0.75,281,0,23.39,0
1451624538,1.099116667,0.003416667,1.099116667,8.33E-05,0.06955,0.68535,0.043,0.005466667,0.0074,0.013633333,0.00065,0.0003,1.67E-05,0.031866667,0.001,0.00425,0.001583333,0.003416667,35.4,clear-night,0.61,10,Clear,28.87,1015.98,8.2,0.75,281,0,23.39,0
1451624539,1.094483333,0.003433333,1.094483333,8.33E-05,0.069783333,0.682083333,0.042833333,0.005466667,0.00745,0.013616667,0.000666667,0.000283333,1.67E-05,0.031916667,0.001,0.00425,0.001733333,0.003433333,35.4,clear-night,0.61,10,Clear,28.87,1015.98,8.2,0.75,281,0,23.39,0
1451624540,1.04615,0.003466667,1.04615,5E-05,0.07015,0.6408,0.04295,0.00545,0.0074,0.013683333,0.00065,0.00025,3.33E-05,0.03205,0.001,0.004266667,0.001566667,0.003466667,35.4,clear-night,0.61,10,Clear,28.87,1015.98,8.2,0.75,281,0,23.39,0
1451624541,0.9656,0.00345,0.9656,6.67E-05,0.069683333,0.5766,0.042816667,0.0054,0.00735,0.013483333,0.00065,0.000216667,1.67E-05,0.03185,0.001,0.004233333,0.001533333,0.00345,35.4,clear-night,0.61,10,Clear,28.87,1015.98,8.2,0.75,281,0,23.39,0
1451624542,0.612366667,0.003466667,0.612366667,0,0.069583333,0.2362,0.043233333,0.046066667,0.007133333,0.01325,0.0006,8.33E-05,0,0.031933333,0.001,0.004266667,0.001633333,0.003466667,35.4,clear-night,0.61,10,Clear,28.87,1015.98,8.2,0.75,281,0,23.39,0
1451624543,0.5254,0.003466667,0.5254,0,0.0695,0.06335,0.043333333,0.140833333,0.007066667,0.0132,0.000433333,6.67E-05,1.67E-05,0.03205,0.001,0.004283333,0.001583333,0.003466667,35.4,clear-night,0.61,10,Clear,28.87,1015.98,8.2,0.75,281,0,23.39,0
1451624544,0.5138,0.003416667,0.5138,0,0.069366667,0.0623,0.043383333,0.132783333,0.007116667,0.013116667,0.000433333,3.33E-05,0,0.03185,0.001016667,0.004266667,0.001666667,0.003416667,35.4,clear-night,0.61,10,Clear,28.87,1015.98,8.2,0.75,281,0,23.39,0
1451624545,0.472533333,0.00345,0.472533333,0,0.027116667,0.06465,0.043283333,0.13085,0.0071,0.013183333,0.000433333,6.67E-05,0,0.031933333,0.001,0.004266667,0.001783333,0.00345,35.4,clear-night,0.61,10,Clear,28.87,1015.98,8.2,0.75,281,0,23.39,0
1451624546,0.465566667,0.003466667,0.465566667,1.67E-05,0.0209,0.0648,0.043366667,0.129816667,0.007066667,0.013316667,0.000433333,5E-05,1.67E-05,0.032066667,0.001033333,0.0043,0.001616667,0.003466667,35.4,clear-night,0.61,10,Clear,28.87,1015.98,8.2,0.75,281,0,23.39,0
1451624547,0.46115,0.00345,0.46115,0,0.020633333,0.06315,0.043233333,0.128783333,0.0071,0.013183333,0.00045,8.33E-05,1.67E-05,0.0319,0.001,0.004266667,0.001616667,0.00345,35.4,clear-night,0.61,10,Clear,28.87,1015.98,8.2,0.75,281,0,23.39,0
1451624548,0.459883333,0.00345,0.459883333,0,0.020616667,0.062933333,0.043366667,0.12795,0.00705,0.013166667,0.000416667,5E-05,1.67E-05,0.031833333,0.001,0.00425,0.001633333,0.00345,35.4,clear-night,0.61,10,Clear,28.87,1015.98,8.2,0.75,281,0,23.39,0
1451624549,0.4605,0.003416667,0.4605,0,0.02075,0.06335,0.043266667,0.127583333,0.007116667,0.013233333,0.000433333,6.67E-05,1.67E-05,0.03195,0.001016667,0.004283333,0.001666667,0.003416667,35.4,clear-night,0.61,10,Clear,28.87,1015.98,8.2,0.75,281,0,23.39,0
1451624550,0.4947,0.00345,0.4947,0,0.056633333,0.0635,0.043316667,0.12695,0.00705,0.013133333,0.000433333,8.33E-05,3.33E-05,0.031933333,0.001,0.004266667,0.001633333,0.00345,35.4,clear-night,0.61,10,Clear,28.87,1015.98,8.2,0.75,281,0,23.39,0
1451624551,0.506783333,0.003433333,0.506783333,1.67E-05,0.06905,0.06405,0.043266667,0.126466667,0.00705,0.0131,0.000433333,5E-05,3.33E-05,0.031866667,0.001,0.00425,0.00165,0.003433333,35.4,clear-night,0.61,10,Clear,28.87,1015.98,8.2,0.75,281,0,23.39,0
1451624552,0.542216667,0.00345,0.542216667,0,0.069533333,0.093066667,0.04345,0.12615,0.0071,0.013216667,0.000466667,6.67E-05,0,0.031916667,0.001033333,0.004283333,0.001583333,0.00345,35.4,clear-night,0.61,10,Clear,28.87,1015.98,8.2,0.75,281,0,23.39,0
1451624553,0.681333333,0.00345,0.681333333,1.67E-05,0.069733333,0.209433333,0.04335,0.125633333,0.00715,0.0133,0.000433333,0.000116667,1.67E-05,0.031966667,0.001033333,0.004266667,0.001583333,0.00345,35.4,clear-night,0.61,10,Clear,28.87,1015.98,8.2,0.75,281,0,23.39,0
1451624554,1.034183333,0.00345,1.034183333,5E-05,0.070216667,0.508466667,0.0431,0.125266667,0.007283333,0.01355,0.0004,0.0003,0,0.03195,0.001016667,0.004266667,0.001616667,0.00345,35.4,clear-night,0.61,10,Clear,28.87,1015.98,8.2,0.75,281,0,23.39,0
1451624555,1.252466667,0.0034,1.252466667,0.000133333,0.0704,0.69145,0.043083333,0.124916667,0.007416667,0.013666667,0.000383333,0.000416667,1.67E-05,0.031783333,0.001,0.00425,0.001433333,0.0034,35.4,clear-night,0.61,10,Clear,28.87,1015.98,8.2,0.75,281,0,23.39,0
1451624556,1.217616667,0.00345,1.217616667,6.67E-05,0.070466667,0.6629,0.042833333,0.124566667,0.0074,0.013683333,0.00035,0.000416667,0,0.031916667,0.001,0.00425,0.001583333,0.00345,35.4,clear-night,0.61,10,Clear,28.87,1015.98,8.2,0.75,281,0,23.39,0
1451624557,1.1169,0.00345,1.1169,5E-05,0.070283333,0.580616667,0.0428,0.124183333,0.007383333,0.013566667,0.000333333,0.00035,3.33E-05,0.0317,0.001,0.004266667,0.00165,0.00345,35.4,clear-night,0.61,10,Clear,28.87,1015.98,8.2,0.75,281,0,23.39,0
1451624558,0.8278,0.003466667,0.8278,1.67E-05,0.09025,0.320966667,0.043166667,0.123983333,0.007183333,0.013383333,0.000416667,0.000183333,1.67E-05,0.03185,0.001,0.004283333,0.001716667,0.003466667,35.4,clear-night,0.61,10,Clear,28.87,1015.98,8.2,0.75,281,0,23.39,0
1451624559,0.626066667,0.003433333,0.626066667,3.33E-05,0.207466667,0.06345,0.043433333,0.123466667,0.006983333,0.01305,0.0005,0,1.67E-05,0.031883333,0.001016667,0.004283333,0.001766667,0.003433333,35.4,clear-night,0.61,10,Clear,28.87,1015.98,8.2,0.75,281,0,23.39,0
1451624560,0.625016667,0.003416667,0.625016667,3.33E-05,0.206616667,0.063716667,0.043333333,0.123266667,0.007033333,0.013033333,0.000483333,1.67E-05,1.67E-05,0.031916667,0.001,0.004283333,0.001666667,0.003416667,35.4,clear-night,0.61,10,Clear,28.87,1015.98,8.2,0.75,281,0,23.39,0
1451624561,0.6246,0.00345,0.6246,3.33E-05,0.2063,0.0639,0.043366667,0.122966667,0.006933333,0.013016667,0.0005,0,1.67E-05,0.031816667,0.001016667,0.004283333,0.001633333,0.00345,35.4,clear-night,0.61,10,Clear,28.87,1015.98,8.2,0.75,281,0,23.39,0
1451624562,0.624066667,0.003433333,0.624066667,1.67E-05,0.206633333,0.0634,0.043316667,0.122683333,0.007033333,0.013033333,0.000466667,0,1.67E-05,0.03185,0.001,0.004283333,0.00165,0.003433333,35.4,clear-night,0.61,10,Clear,28.87,1015.98,8.2,0.75,281,0,23.39,0
1451624563,0.6243,0.00345,0.6243,3.33E-05,0.207116667,0.063066667,0.043316667,0.122516667,0.00705,0.01305,0.000483333,0,0,0.031833333,0.001,0.004283333,0.00165,0.00345,35.4,clear-night,0.61,10,Clear,28.87,1015.98,8.2,0.75,281,0,23.39,0
1451624564,0.624483333,0.00345,0.624483333,3.33E-05,0.206766667,0.063816667,0.043316667,0.122316667,0.006983333,0.013016667,0.000466667,0,1.67E-05,0.031816667,0.001,0.004283333,0.00165,0.00345,35.4,clear-night,0.61,10,Clear,28.87,1015.98,8.2,0.75,281,0,23.39,0
1451624565,0.625983333,0.003433333,0.625983333,3.33E-05,0.206783333,0.065333333,0.043366667,0.1221,0.007,0.013016667,0.000483333,1.67E-05,0,0.031833333,0.001,0.004283333,0.00165,0.003433333,35.4,clear-night,0.61,10,Clear,28.87,1015.98,8.2,0.75,281,0,23.39,0
1451624566,0.650616667,0.003433333,0.650616667,1.67E-05,0.207366667,0.085533333,0.0433,0.121933333,0.007033333,0.013083333,0.000466667,0,0,0.03185,0.001016667,0.004283333,0.00165,0.003433333,35.4,clear-night,0.61,10,Clear,28.87,1015.98,8.2,0.75,281,0,23.39,0
1451624567,0.72445,0.003466667,0.72445,1.67E-05,0.17515,0.171733333,0.043283333,0.121733333,0.007083333,0.0132,0.000466667,5E-05,1.67E-05,0.0318,0.001,0.0043,0.00165,0.003466667,35.4,clear-night,0.61,10,Clear,28.87,1015.98,8.2,0.75,281,0,23.39,0
